transaction_id,week_start,region,state,city,store_id,product_id,product_name,category,brand,promotion_name,promotion_type,promotion_active,units_sold,revenue,discount_amount,inventory_before,inventory_after,customer_rating
109039,2026-05-18,East,West Bengal,Kolkata,STR117,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,27,5567.12,0.0,5112,5085,4.1
109040,2026-05-18,East,West Bengal,Kolkata,STR117,P108,Amul Milk 1L,Dairy,Amul,,,False,107,7173.9,0.0,3968,3861,4.4
109041,2026-05-18,East,West Bengal,Kolkata,STR117,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,48,2859.41,0.0,5961,5913,4.0
109042,2026-05-18,East,West Bengal,Kolkata,STR117,P115,Vim Dishwash Bar,Household,Unilever,,,False,61,1212.84,0.0,2580,2519,4.0
109043,2026-05-18,East,West Bengal,Kolkata,STR117,P107,Amul Butter 100g,Dairy,Amul,,,False,62,3195.63,0.0,3520,3458,4.5
109044,2026-05-18,East,West Bengal,Kolkata,STR117,P111,Colgate Toothpaste 150g,Personal Care,Colgate,Weekend Flash Sale,Percentage Discount,True,75,5836.55,627.57,4096,4021,4.5
109045,2026-05-18,East,West Bengal,Kolkata,STR118,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,64,3880.91,0.0,3848,3784,4.4
109046,2026-05-18,East,West Bengal,Kolkata,STR118,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,80,2381.98,0.0,3946,3866,4.0
109047,2026-05-18,East,West Bengal,Kolkata,STR118,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,26,2584.38,0.0,3083,3057,3.9
109048,2026-05-18,East,West Bengal,Kolkata,STR118,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,16,3370.71,0.0,3788,3772,4.0
109049,2026-05-18,East,West Bengal,Kolkata,STR118,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,79,6789.64,0.0,3240,3161,4.5
109050,2026-05-18,East,West Bengal,Kolkata,STR118,P114,Harpic 500ml,Household,Reckitt,,,False,41,4087.66,0.0,4527,4486,4.0
109051,2026-05-18,East,West Bengal,Kolkata,STR118,P108,Amul Milk 1L,Dairy,Amul,,,False,141,9135.75,0.0,2565,2424,4.4
109052,2026-05-18,East,West Bengal,Kolkata,STR118,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,89,1771.39,0.0,3167,3078,4.2
109053,2026-05-18,East,West Bengal,Kolkata,STR118,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,31,2917.21,0.0,3340,3309,4.2
109054,2026-05-18,East,West Bengal,Kolkata,STR118,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,83,3338.87,0.0,5374,5291,4.1
109055,2026-05-18,East,West Bengal,Kolkata,STR118,P113,Surf Excel 1kg,Household,Unilever,,,False,40,5646.14,0.0,4911,4871,4.4
109056,2026-05-18,East,West Bengal,Kolkata,STR118,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,137,2782.5,0.0,3631,3494,4.1
109057,2026-05-18,East,West Bengal,Kolkata,STR118,P107,Amul Butter 100g,Dairy,Amul,,,False,58,3045.52,0.0,2265,2207,4.7
109058,2026-05-18,East,West Bengal,Kolkata,STR118,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,108,4340.03,0.0,4455,4347,3.8
109059,2026-05-18,East,Odisha,Bhubaneswar,STR119,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,109,4280.79,0.0,5103,4994,4.3
109060,2026-05-18,East,Odisha,Bhubaneswar,STR119,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,42,2570.04,0.0,3217,3175,4.4
109061,2026-05-18,East,Odisha,Bhubaneswar,STR119,P108,Amul Milk 1L,Dairy,Amul,,,False,78,5111.19,0.0,3849,3771,4.8
109062,2026-05-18,East,Odisha,Bhubaneswar,STR119,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,41,4030.2,0.0,5670,5629,3.9
109063,2026-05-18,East,Odisha,Bhubaneswar,STR119,P114,Harpic 500ml,Household,Reckitt,,,False,38,3713.9,0.0,2526,2488,4.2
109064,2026-05-18,East,Odisha,Bhubaneswar,STR119,P113,Surf Excel 1kg,Household,Unilever,,,False,41,5690.6,0.0,4944,4903,4.3
109065,2026-05-18,East,Odisha,Bhubaneswar,STR119,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,76,3040.19,0.0,4091,4015,4.0
109066,2026-05-18,East,Odisha,Bhubaneswar,STR119,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,113,2216.08,0.0,4030,3917,4.2
109067,2026-05-18,East,Odisha,Bhubaneswar,STR119,P110,Dove Soap 100g,Personal Care,Unilever,,,False,65,3516.66,0.0,4457,4392,4.2
109068,2026-05-18,East,Odisha,Bhubaneswar,STR119,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,79,3166.48,0.0,2611,2532,4.1
109069,2026-05-18,East,Odisha,Bhubaneswar,STR119,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,76,2261.81,0.0,3845,3769,4.1
109070,2026-05-18,East,Odisha,Bhubaneswar,STR120,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,94,1900.19,0.0,3547,3453,4.0
109071,2026-05-18,East,Odisha,Bhubaneswar,STR120,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,168,2397.67,0.0,3213,3045,4.3
109072,2026-05-18,East,Odisha,Bhubaneswar,STR120,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,32,6791.78,0.0,5832,5800,4.2
109073,2026-05-18,East,Odisha,Bhubaneswar,STR120,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,95,1889.62,0.0,3412,3317,4.1
109074,2026-05-18,East,Odisha,Bhubaneswar,STR120,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,21,1990.63,0.0,2634,2613,4.2
109075,2026-05-18,East,Odisha,Bhubaneswar,STR120,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,39,3794.7,0.0,5742,5703,4.1
109076,2026-05-18,East,Odisha,Bhubaneswar,STR120,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,51,3078.98,0.0,3667,3616,4.1
109077,2026-05-18,East,Odisha,Bhubaneswar,STR120,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,171,3446.8,0.0,1787,1616,4.5
109078,2026-05-18,East,Odisha,Bhubaneswar,STR120,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,76,2296.4,0.0,3818,3742,4.1
109079,2026-05-18,East,Odisha,Bhubaneswar,STR120,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,115,4657.29,0.0,3037,2922,4.4
109080,2026-05-18,East,Odisha,Bhubaneswar,STR120,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,103,4136.3,0.0,2013,1910,4.6
109081,2026-05-18,East,Odisha,Bhubaneswar,STR120,P108,Amul Milk 1L,Dairy,Amul,,,False,118,7775.52,0.0,3482,3364,4.8
109082,2026-05-18,East,Odisha,Bhubaneswar,STR120,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,57,4791.23,0.0,3857,3800,4.1
109083,2026-05-18,East,Bihar,Patna,STR121,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,92,3686.96,0.0,3699,3607,4.1
109084,2026-05-18,East,Bihar,Patna,STR121,P115,Vim Dishwash Bar,Household,Unilever,,,False,46,914.96,0.0,4391,4345,4.0
109085,2026-05-18,East,Bihar,Patna,STR121,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,24,2272.48,0.0,5682,5658,4.5
109086,2026-05-18,East,Bihar,Patna,STR121,P110,Dove Soap 100g,Personal Care,Unilever,,,False,49,2722.21,0.0,3506,3457,4.5
109087,2026-05-18,East,Bihar,Patna,STR121,P107,Amul Butter 100g,Dairy,Amul,,,False,54,2827.86,0.0,4253,4199,4.7
109088,2026-05-18,East,Bihar,Patna,STR121,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,94,1857.14,0.0,6500,6406,4.2
109089,2026-05-18,East,Bihar,Patna,STR121,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,108,4372.23,0.0,4973,4865,4.1
109090,2026-05-18,East,Bihar,Patna,STR121,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,108,2136.77,0.0,3501,3393,4.3
109091,2026-05-18,East,Bihar,Patna,STR121,P117,Britannia Good Day 100g,Snacks,Britannia,Festive Combo,Flat Discount,True,117,3095.02,438.05,2553,2436,4.2
109092,2026-05-18,East,Bihar,Patna,STR121,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,154,2191.31,0.0,1657,1503,4.4
109093,2026-05-18,East,Bihar,Patna,STR121,P113,Surf Excel 1kg,Household,Unilever,,,False,63,8745.3,0.0,3679,3616,4.2
109094,2026-05-18,East,Bihar,Patna,STR121,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,33,7003.27,0.0,3237,3204,4.1
109095,2026-05-18,East,Bihar,Patna,STR122,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,25,5230.04,0.0,2344,2319,4.1
109096,2026-05-18,East,Bihar,Patna,STR122,P110,Dove Soap 100g,Personal Care,Unilever,,,False,87,4868.88,0.0,4505,4418,4.3
109097,2026-05-18,East,Bihar,Patna,STR122,P115,Vim Dishwash Bar,Household,Unilever,,,False,39,770.74,0.0,3915,3876,3.8
109098,2026-05-18,East,Bihar,Patna,STR122,P113,Surf Excel 1kg,Household,Unilever,,,False,55,7789.46,0.0,4225,4170,4.3
109099,2026-05-18,East,Bihar,Patna,STR122,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,211,2912.25,0.0,2585,2374,4.5
109100,2026-05-18,East,Bihar,Patna,STR122,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,88,2629.67,0.0,3183,3095,4.4
109101,2026-05-18,East,Bihar,Patna,STR122,P114,Harpic 500ml,Household,Reckitt,,,False,44,4312.15,0.0,2045,2001,4.2
109102,2026-05-18,East,Bihar,Patna,STR122,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,167,3336.73,0.0,1869,1702,4.3
109103,2026-05-18,East,Bihar,Patna,STR122,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,112,4467.94,0.0,2561,2449,4.3
109104,2026-05-18,East,Bihar,Patna,STR122,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,71,4267.19,0.0,3521,3450,4.3
109105,2026-05-18,East,Bihar,Patna,STR122,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,32,3116.4,0.0,3185,3153,3.7
109106,2026-05-18,East,Bihar,Patna,STR122,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,45,4249.68,0.0,6143,6098,4.6
109107,2026-05-18,East,Bihar,Patna,STR122,P107,Amul Butter 100g,Dairy,Amul,,,False,84,4409.02,0.0,4735,4651,4.5
109108,2026-05-18,East,Bihar,Patna,STR122,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,85,7165.16,0.0,6708,6623,4.1
109109,2026-05-18,East,Bihar,Patna,STR122,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,132,5337.5,0.0,2816,2684,4.2
109110,2026-05-18,East,Bihar,Patna,STR122,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,129,2615.6,0.0,3337,3208,4.4
109111,2026-05-18,West,Maharashtra,Mumbai,STR123,P108,Amul Milk 1L,Dairy,Amul,,,False,123,8276.81,0.0,3294,3171,4.5
109112,2026-05-18,West,Maharashtra,Mumbai,STR123,P113,Surf Excel 1kg,Household,Unilever,,,False,42,5893.34,0.0,5438,5396,3.9
109113,2026-05-18,West,Maharashtra,Mumbai,STR123,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,33,3159.67,0.0,4297,4264,4.1
109114,2026-05-18,West,Maharashtra,Mumbai,STR123,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,75,3328.95,0.0,4186,4111,4.6
109115,2026-05-18,West,Maharashtra,Mumbai,STR123,P110,Dove Soap 100g,Personal Care,Unilever,,,False,71,3950.14,0.0,5061,4990,4.2
109116,2026-05-18,West,Maharashtra,Mumbai,STR123,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,161,3178.35,0.0,4534,4373,4.1
109117,2026-05-18,West,Maharashtra,Mumbai,STR123,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,58,4938.29,0.0,4404,4346,3.9
109118,2026-05-18,West,Maharashtra,Mumbai,STR123,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,77,3067.29,0.0,2875,2798,4.1
109119,2026-05-18,West,Maharashtra,Mumbai,STR123,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,29,6124.45,0.0,3088,3059,4.1
109120,2026-05-18,West,Maharashtra,Mumbai,STR123,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,86,1698.13,0.0,3201,3115,4.1
109121,2026-05-18,West,Maharashtra,Mumbai,STR123,P115,Vim Dishwash Bar,Household,Unilever,,,False,61,1216.75,0.0,4723,4662,4.1
109122,2026-05-18,West,Maharashtra,Mumbai,STR123,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,75,2284.62,0.0,2727,2652,4.4
109123,2026-05-18,West,Maharashtra,Mumbai,STR123,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,107,2118.94,0.0,1246,1139,4.4
109124,2026-05-18,West,Maharashtra,Mumbai,STR124,P110,Dove Soap 100g,Personal Care,Unilever,,,False,83,4536.92,0.0,3354,3271,4.5
109125,2026-05-18,West,Maharashtra,Mumbai,STR124,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,64,3885.52,0.0,5412,5348,4.4
109126,2026-05-18,West,Maharashtra,Mumbai,STR124,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,157,3117.7,0.0,3882,3725,4.2
109127,2026-05-18,West,Maharashtra,Mumbai,STR124,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,135,6071.46,0.0,2701,2566,4.5
109128,2026-05-18,West,Maharashtra,Mumbai,STR124,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,91,3702.37,0.0,1636,1545,4.3
109129,2026-05-18,West,Maharashtra,Mumbai,STR124,P114,Harpic 500ml,Household,Reckitt,,,False,41,4035.69,0.0,4698,4657,4.2
109130,2026-05-18,West,Maharashtra,Mumbai,STR124,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,36,7640.53,0.0,3254,3218,4.1
109131,2026-05-18,West,Maharashtra,Mumbai,STR124,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,92,3700.2,0.0,2292,2200,3.9
109132,2026-05-18,West,Maharashtra,Mumbai,STR124,P115,Vim Dishwash Bar,Household,Unilever,,,False,79,1560.66,0.0,1717,1638,3.9
109133,2026-05-18,West,Maharashtra,Mumbai,STR124,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,92,2728.86,0.0,3126,3034,4.0
109134,2026-05-18,West,Maharashtra,Mumbai,STR124,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,39,3730.87,0.0,3096,3057,4.2
109135,2026-05-18,West,Maharashtra,Pune,STR125,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,40,4036.76,0.0,3326,3286,4.0
109136,2026-05-18,West,Maharashtra,Pune,STR125,P110,Dove Soap 100g,Personal Care,Unilever,,,False,57,3079.08,0.0,3756,3699,4.6
109137,2026-05-18,West,Maharashtra,Pune,STR125,P114,Harpic 500ml,Household,Reckitt,,,False,32,3220.72,0.0,2702,2670,4.3
109138,2026-05-18,West,Maharashtra,Pune,STR125,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,87,3855.07,0.0,1494,1407,4.8
109139,2026-05-18,West,Maharashtra,Pune,STR125,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,120,2360.38,0.0,3691,3571,4.0
109140,2026-05-18,West,Maharashtra,Pune,STR125,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,26,5563.05,0.0,4934,4908,4.1
109141,2026-05-18,West,Maharashtra,Pune,STR125,P113,Surf Excel 1kg,Household,Unilever,,,False,46,6551.7,0.0,4292,4246,4.2
109142,2026-05-18,West,Maharashtra,Pune,STR125,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,77,6475.3,0.0,1415,1338,4.2
109143,2026-05-18,West,Maharashtra,Pune,STR125,P115,Vim Dishwash Bar,Household,Unilever,,,False,52,1021.58,0.0,3562,3510,4.3
109144,2026-05-18,West,Maharashtra,Pune,STR125,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,158,3112.21,0.0,3249,3091,4.2
109145,2026-05-18,West,Maharashtra,Pune,STR125,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,35,3325.78,0.0,4293,4258,4.2
109146,2026-05-18,West,Maharashtra,Pune,STR125,P108,Amul Milk 1L,Dairy,Amul,,,False,109,7094.43,0.0,4234,4125,4.5
109147,2026-05-18,West,Maharashtra,Pune,STR126,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,152,2086.96,0.0,2758,2606,4.5
109148,2026-05-18,West,Maharashtra,Pune,STR126,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,78,1590.83,0.0,4249,4171,4.1
109149,2026-05-18,West,Maharashtra,Pune,STR126,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,93,3751.59,0.0,3321,3228,4.2
109150,2026-05-18,West,Maharashtra,Pune,STR126,P108,Amul Milk 1L,Dairy,Amul,,,False,85,5715.72,0.0,2912,2827,4.6
109151,2026-05-18,West,Maharashtra,Pune,STR126,P113,Surf Excel 1kg,Household,Unilever,,,False,29,4093.35,0.0,3641,3612,4.3
109152,2026-05-18,West,Maharashtra,Pune,STR126,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,Clearance Offer,Flat Discount,True,125,4969.65,583.74,2040,1915,4.6
109153,2026-05-18,West,Maharashtra,Pune,STR126,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,33,3149.47,0.0,3590,3557,4.1
109154,2026-05-18,West,Maharashtra,Pune,STR126,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,53,3233.31,0.0,3145,3092,4.4
109155,2026-05-18,West,Maharashtra,Pune,STR126,P115,Vim Dishwash Bar,Household,Unilever,,,False,63,1236.97,0.0,4748,4685,4.1
109156,2026-05-18,West,Maharashtra,Pune,STR126,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,101,2023.56,0.0,5130,5029,3.9
109157,2026-05-18,West,Maharashtra,Pune,STR126,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,79,3199.63,0.0,4576,4497,3.8
109158,2026-05-18,West,Maharashtra,Pune,STR126,P110,Dove Soap 100g,Personal Care,Unilever,,,False,73,4030.28,0.0,4374,4301,4.2
109159,2026-05-18,West,Gujarat,Ahmedabad,STR127,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,98,3962.11,0.0,3404,3306,4.0
109160,2026-05-18,West,Gujarat,Ahmedabad,STR127,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,105,2073.91,0.0,4279,4174,4.2
109161,2026-05-18,West,Gujarat,Ahmedabad,STR127,P107,Amul Butter 100g,Dairy,Amul,,,False,72,3752.99,0.0,3644,3572,4.5
109162,2026-05-18,West,Gujarat,Ahmedabad,STR127,P108,Amul Milk 1L,Dairy,Amul,,,False,95,6149.72,0.0,2000,1905,4.4
109163,2026-05-18,West,Gujarat,Ahmedabad,STR127,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,148,2957.68,0.0,4310,4162,4.2
109164,2026-05-18,West,Gujarat,Ahmedabad,STR127,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,34,3392.32,0.0,4619,4585,4.1
109165,2026-05-18,West,Gujarat,Ahmedabad,STR127,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,113,4590.93,0.0,3394,3281,4.2
109166,2026-05-18,West,Gujarat,Ahmedabad,STR127,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,94,4250.09,0.0,4291,4197,4.6
109167,2026-05-18,West,Gujarat,Ahmedabad,STR127,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,104,2049.53,0.0,3073,2969,4.4
109168,2026-05-18,West,Gujarat,Ahmedabad,STR127,P115,Vim Dishwash Bar,Household,Unilever,,,False,55,1081.76,0.0,4963,4908,3.9
109169,2026-05-18,West,Gujarat,Ahmedabad,STR127,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,144,2052.33,0.0,2242,2098,4.4
109170,2026-05-18,West,Gujarat,Ahmedabad,STR127,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,72,4235.28,0.0,5659,5587,4.2
109171,2026-05-18,West,Gujarat,Ahmedabad,STR127,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,84,7238.36,0.0,3404,3320,4.2
109172,2026-05-18,West,Gujarat,Ahmedabad,STR127,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,70,2073.64,0.0,3684,3614,4.2
109173,2026-05-18,West,Gujarat,Ahmedabad,STR128,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,34,2876.21,0.0,5957,5923,3.9
109174,2026-05-18,West,Gujarat,Ahmedabad,STR128,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,113,2247.56,0.0,4662,4549,4.0
109175,2026-05-18,West,Gujarat,Ahmedabad,STR128,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,88,3509.75,0.0,2972,2884,4.2
109176,2026-05-18,West,Gujarat,Ahmedabad,STR128,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,123,1742.25,0.0,2244,2121,4.4
109177,2026-05-18,West,Gujarat,Ahmedabad,STR128,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,17,3628.47,0.0,4186,4169,4.2
109178,2026-05-18,West,Gujarat,Ahmedabad,STR128,P108,Amul Milk 1L,Dairy,Amul,,,False,130,8490.91,0.0,3845,3715,4.5
109179,2026-05-18,West,Gujarat,Ahmedabad,STR128,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,127,2560.74,0.0,4729,4602,4.1
109180,2026-05-18,West,Gujarat,Ahmedabad,STR128,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,25,2517.61,0.0,2903,2878,3.9
109181,2026-05-18,West,Gujarat,Ahmedabad,STR128,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,80,1603.56,0.0,4093,4013,4.3
109182,2026-05-18,West,Gujarat,Ahmedabad,STR128,P115,Vim Dishwash Bar,Household,Unilever,,,False,63,1251.95,0.0,5911,5848,3.9
109183,2026-05-18,West,Gujarat,Ahmedabad,STR128,P110,Dove Soap 100g,Personal Care,Unilever,,,False,71,3908.43,0.0,4158,4087,4.6
109184,2026-05-18,West,Gujarat,Ahmedabad,STR128,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,69,3162.02,0.0,5127,5058,4.7
109185,2026-05-18,Central,Madhya Pradesh,Bhopal,STR129,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,85,1701.36,0.0,4437,4352,4.4
109186,2026-05-18,Central,Madhya Pradesh,Bhopal,STR129,P110,Dove Soap 100g,Personal Care,Unilever,,,False,49,2685.97,0.0,3422,3373,4.4
109187,2026-05-18,Central,Madhya Pradesh,Bhopal,STR129,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,111,1571.52,0.0,3781,3670,4.4
109188,2026-05-18,Central,Madhya Pradesh,Bhopal,STR129,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,85,3374.51,0.0,4705,4620,3.9
109189,2026-05-18,Central,Madhya Pradesh,Bhopal,STR129,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,33,3237.14,0.0,2902,2869,4.0
109190,2026-05-18,Central,Madhya Pradesh,Bhopal,STR129,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,Weekend Flash Sale,Percentage Discount,True,50,2731.12,255.07,2973,2923,4.2
109191,2026-05-18,Central,Madhya Pradesh,Bhopal,STR129,P113,Surf Excel 1kg,Household,Unilever,,,False,40,5551.24,0.0,3703,3663,4.3
109192,2026-05-18,Central,Madhya Pradesh,Bhopal,STR129,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,24,5100.94,0.0,3655,3631,4.0
109193,2026-05-18,Central,Madhya Pradesh,Bhopal,STR129,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,78,3125.33,0.0,5280,5202,3.9
109194,2026-05-18,Central,Madhya Pradesh,Bhopal,STR129,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,36,3437.84,0.0,4534,4498,4.5
109195,2026-05-18,Central,Madhya Pradesh,Bhopal,STR129,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,59,5115.04,0.0,3452,3393,4.2
109196,2026-05-18,Central,Madhya Pradesh,Bhopal,STR129,P114,Harpic 500ml,Household,Reckitt,Festive Combo,Flat Discount,True,33,2903.46,412.86,3915,3882,3.8
109197,2026-05-18,Central,Madhya Pradesh,Bhopal,STR130,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,92,3616.02,0.0,1559,1467,4.0
109198,2026-05-18,Central,Madhya Pradesh,Bhopal,STR130,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,59,3554.92,0.0,4447,4388,4.4
109199,2026-05-18,Central,Madhya Pradesh,Bhopal,STR130,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,26,2487.02,0.0,2686,2660,4.2
109200,2026-05-18,Central,Madhya Pradesh,Bhopal,STR130,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,62,5166.57,0.0,4682,4620,4.0
109201,2026-05-18,Central,Madhya Pradesh,Bhopal,STR130,P114,Harpic 500ml,Household,Reckitt,,,False,43,4241.11,0.0,4232,4189,4.3
109202,2026-05-18,Central,Madhya Pradesh,Bhopal,STR130,P107,Amul Butter 100g,Dairy,Amul,Festive Combo,Percentage Discount,True,84,3732.57,576.55,3830,3746,4.7
109203,2026-05-18,Central,Madhya Pradesh,Bhopal,STR130,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,71,2843.11,0.0,4529,4458,4.1
109204,2026-05-18,Central,Madhya Pradesh,Bhopal,STR130,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,151,2152.75,0.0,2601,2450,4.6
109205,2026-05-18,Central,Madhya Pradesh,Bhopal,STR130,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,99,3969.83,0.0,3590,3491,3.9
109206,2026-05-18,Central,Madhya Pradesh,Bhopal,STR130,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,125,2546.25,0.0,3454,3329,4.2
109207,2026-05-18,Central,Madhya Pradesh,Bhopal,STR130,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,20,4274.95,0.0,5971,5951,4.2
109208,2026-05-18,Central,Madhya Pradesh,Bhopal,STR130,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,58,5764.99,0.0,1503,1445,3.9
109209,2026-05-18,Central,Madhya Pradesh,Bhopal,STR130,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,95,1890.79,0.0,5396,5301,3.7
109210,2026-05-18,Central,Madhya Pradesh,Bhopal,STR130,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,126,2556.72,0.0,3654,3528,4.1
